timestamp,r,series_a,series_b
2025-07-28 15:00:00,1.0,Kamand_depth,North_depth
2025-07-28 16:00:00,0.9978,Kamand_depth,North_depth
2025-07-28 17:00:00,0.9661,Kamand_depth,North_depth
2025-07-29 11:00:00,0.9982,Kamand_depth,North_depth
2025-07-29 12:00:00,0.9986,Kamand_depth,North_depth
2025-07-29 13:00:00,0.996,Kamand_depth,North_depth
2025-07-29 17:00:00,0.9957,Kamand_depth,North_depth
2025-07-29 18:00:00,0.9948,Kamand_depth,North_depth
2025-07-30 10:00:00,0.5698,Kamand_depth,North_depth
2025-07-30 11:00:00,0.5385,Kamand_depth,North_depth
2025-07-30 12:00:00,0.5345,Kamand_depth,North_depth
2025-07-30 13:00:00,0.5348,Kamand_depth,North_depth
2025-07-30 17:00:00,0.5527,Kamand_depth,North_depth
2025-07-30 18:00:00,0.5661,Kamand_depth,North_depth
2025-07-30 19:00:00,0.5778,Kamand_depth,North_depth
2025-07-31 07:00:00,0.5819,Kamand_depth,North_depth
2025-07-31 12:00:00,0.5783,Kamand_depth,North_depth
2025-07-31 16:00:00,0.5717,Kamand_depth,North_depth
2025-07-31 19:00:00,0.566,Kamand_depth,North_depth
2025-07-31 20:00:00,0.5597,Kamand_depth,North_depth
2025-07-31 22:00:00,0.5563,Kamand_depth,North_depth
2025-07-31 23:00:00,0.5517,Kamand_depth,North_depth
2025-08-01 00:00:00,0.5469,Kamand_depth,North_depth
2025-08-01 01:00:00,0.5415,Kamand_depth,North_depth
2025-08-01 06:00:00,0.541,Kamand_depth,North_depth
2025-08-01 07:00:00,0.5405,Kamand_depth,North_depth
2025-08-01 08:00:00,0.5395,Kamand_depth,North_depth
2025-08-01 09:00:00,0.5388,Kamand_depth,North_depth
2025-08-01 18:00:00,0.5758,Kamand_depth,North_depth
2025-08-19 14:00:00,-1.0,Kamand_depth,North_depth
2025-08-19 15:00:00,-0.1643,Kamand_depth,North_depth
2025-08-19 16:00:00,-0.8656,Kamand_depth,North_depth
2025-08-19 17:00:00,0.3313,Kamand_depth,North_depth
2025-08-19 18:00:00,-0.0038,Kamand_depth,North_depth
2025-08-19 19:00:00,-0.2776,Kamand_depth,North_depth
2025-08-19 20:00:00,-0.708,Kamand_depth,North_depth
2025-08-19 21:00:00,-0.7572,Kamand_depth,North_depth
2025-08-19 22:00:00,-0.8523,Kamand_depth,North_depth
2025-08-19 23:00:00,-0.8391,Kamand_depth,North_depth
2025-08-20 00:00:00,-0.5401,Kamand_depth,North_depth
2025-08-20 01:00:00,-0.4466,Kamand_depth,North_depth
2025-08-20 02:00:00,-0.4887,Kamand_depth,North_depth
2025-08-20 03:00:00,-0.3715,Kamand_depth,North_depth
2025-08-20 04:00:00,-0.43,Kamand_depth,North_depth
2025-08-20 05:00:00,0.0814,Kamand_depth,North_depth
2025-08-20 06:00:00,0.2256,Kamand_depth,North_depth
2025-08-20 07:00:00,0.2586,Kamand_depth,North_depth
2025-08-20 08:00:00,0.2736,Kamand_depth,North_depth
2025-08-20 09:00:00,0.2782,Kamand_depth,North_depth
2025-08-22 13:00:00,0.3998,Kamand_depth,North_depth
2025-08-22 14:00:00,0.4872,Kamand_depth,North_depth
2025-08-22 15:00:00,0.5353,Kamand_depth,North_depth
2025-08-22 16:00:00,0.5828,Kamand_depth,North_depth
2025-08-22 17:00:00,0.6098,Kamand_depth,North_depth
2025-08-22 18:00:00,0.6301,Kamand_depth,North_depth
2025-08-22 19:00:00,0.6549,Kamand_depth,North_depth
2025-08-22 20:00:00,0.6717,Kamand_depth,North_depth
2025-08-22 21:00:00,0.6738,Kamand_depth,North_depth
2025-08-22 22:00:00,0.6642,Kamand_depth,North_depth
2025-08-22 23:00:00,0.6683,Kamand_depth,North_depth
2025-08-23 00:00:00,0.6794,Kamand_depth,North_depth
2025-08-23 01:00:00,0.6906,Kamand_depth,North_depth
2025-08-23 02:00:00,0.7035,Kamand_depth,North_depth
2025-08-23 03:00:00,0.7114,Kamand_depth,North_depth
2025-08-23 04:00:00,0.7205,Kamand_depth,North_depth
2025-08-23 05:00:00,0.7292,Kamand_depth,North_depth
2025-08-23 06:00:00,0.7344,Kamand_depth,North_depth
2025-08-23 07:00:00,0.7392,Kamand_depth,North_depth
2025-08-23 08:00:00,0.7427,Kamand_depth,North_depth
2025-08-23 09:00:00,0.7466,Kamand_depth,North_depth
2025-08-23 10:00:00,0.7498,Kamand_depth,North_depth
2025-08-23 11:00:00,0.7534,Kamand_depth,North_depth
2025-08-23 12:00:00,0.7592,Kamand_depth,North_depth
2025-08-23 13:00:00,0.7633,Kamand_depth,North_depth
2025-08-23 14:00:00,0.7673,Kamand_depth,North_depth
2025-08-23 15:00:00,0.77,Kamand_depth,North_depth
2025-08-24 13:00:00,0.7669,Kamand_depth,North_depth
2025-08-24 14:00:00,0.7646,Kamand_depth,North_depth
2025-08-24 15:00:00,0.7637,Kamand_depth,North_depth
2025-08-24 16:00:00,0.7636,Kamand_depth,North_depth
2025-08-24 17:00:00,0.7047,Kamand_depth,North_depth
2025-08-24 18:00:00,0.7038,Kamand_depth,North_depth
2025-08-24 19:00:00,0.7211,Kamand_depth,North_depth
2025-08-24 20:00:00,0.7057,Kamand_depth,North_depth
2025-08-24 21:00:00,0.6811,Kamand_depth,North_depth
2025-08-24 22:00:00,0.6795,Kamand_depth,North_depth
2025-08-24 23:00:00,0.6808,Kamand_depth,North_depth
2025-08-25 00:00:00,0.6762,Kamand_depth,North_depth
2025-08-25 01:00:00,0.6726,Kamand_depth,North_depth
2025-08-25 02:00:00,0.6659,Kamand_depth,North_depth
2025-08-25 03:00:00,0.6652,Kamand_depth,North_depth
2025-08-25 04:00:00,0.6637,Kamand_depth,North_depth
2025-08-25 05:00:00,0.6587,Kamand_depth,North_depth
2025-08-25 06:00:00,0.6553,Kamand_depth,North_depth
2025-08-25 07:00:00,0.6523,Kamand_depth,North_depth
2025-08-25 08:00:00,0.6472,Kamand_depth,North_depth
2025-08-25 09:00:00,0.648,Kamand_depth,North_depth
2025-08-25 10:00:00,0.6492,Kamand_depth,North_depth
2025-08-25 11:00:00,0.6572,Kamand_depth,North_depth
2025-08-25 12:00:00,0.6616,Kamand_depth,North_depth
2025-08-25 13:00:00,0.6568,Kamand_depth,North_depth
2025-08-25 14:00:00,0.6498,Kamand_depth,North_depth
2025-08-25 15:00:00,0.6189,Kamand_depth,North_depth
2025-08-25 16:00:00,0.5819,Kamand_depth,North_depth
2025-08-25 17:00:00,0.5481,Kamand_depth,North_depth
2025-08-25 18:00:00,0.5325,Kamand_depth,North_depth
2025-08-25 19:00:00,0.5308,Kamand_depth,North_depth
2025-08-25 20:00:00,0.5262,Kamand_depth,North_depth
2025-08-25 21:00:00,0.5053,Kamand_depth,North_depth
2025-08-25 22:00:00,0.4883,Kamand_depth,North_depth
2025-08-25 23:00:00,0.4749,Kamand_depth,North_depth
2025-08-26 00:00:00,0.4643,Kamand_depth,North_depth
2025-08-26 01:00:00,0.4571,Kamand_depth,North_depth
2025-08-26 02:00:00,0.4462,Kamand_depth,North_depth
2025-08-26 03:00:00,0.4396,Kamand_depth,North_depth
2025-08-26 04:00:00,0.434,Kamand_depth,North_depth
2025-08-26 05:00:00,0.4291,Kamand_depth,North_depth
2025-08-26 06:00:00,0.4289,Kamand_depth,North_depth
2025-08-26 07:00:00,0.4319,Kamand_depth,North_depth
2025-08-26 08:00:00,0.4463,Kamand_depth,North_depth
2025-08-26 09:00:00,0.4494,Kamand_depth,North_depth
2025-08-26 10:00:00,0.4453,Kamand_depth,North_depth
2025-08-26 11:00:00,0.4399,Kamand_depth,North_depth
2025-08-26 12:00:00,0.4352,Kamand_depth,North_depth
2025-08-26 13:00:00,0.4298,Kamand_depth,North_depth
2025-08-26 14:00:00,0.4203,Kamand_depth,North_depth
2025-08-26 15:00:00,0.4134,Kamand_depth,North_depth
2025-08-26 16:00:00,0.4065,Kamand_depth,North_depth
2025-08-26 17:00:00,0.3978,Kamand_depth,North_depth
2025-08-26 18:00:00,0.3908,Kamand_depth,North_depth
2025-08-26 19:00:00,0.3857,Kamand_depth,North_depth
2025-08-26 20:00:00,0.3879,Kamand_depth,North_depth
2025-08-26 21:00:00,0.3914,Kamand_depth,North_depth
2025-08-26 22:00:00,0.4019,Kamand_depth,North_depth
2025-08-26 23:00:00,0.4049,Kamand_depth,North_depth
2025-08-27 00:00:00,0.4015,Kamand_depth,North_depth
2025-08-27 01:00:00,0.4004,Kamand_depth,North_depth
2025-08-27 02:00:00,0.4064,Kamand_depth,North_depth
2025-08-27 03:00:00,0.4048,Kamand_depth,North_depth
2025-08-27 04:00:00,0.4214,Kamand_depth,North_depth
2025-08-27 05:00:00,0.4503,Kamand_depth,North_depth
2025-08-27 06:00:00,0.468,Kamand_depth,North_depth
2025-08-27 07:00:00,0.4911,Kamand_depth,North_depth
2025-08-27 08:00:00,0.5089,Kamand_depth,North_depth
2025-08-27 09:00:00,0.5307,Kamand_depth,North_depth
2025-08-27 10:00:00,0.5314,Kamand_depth,North_depth
2025-08-27 11:00:00,0.5321,Kamand_depth,North_depth
2025-08-27 12:00:00,0.5326,Kamand_depth,North_depth
2025-08-27 16:00:00,0.5338,Kamand_depth,North_depth
2025-08-27 17:00:00,0.5352,Kamand_depth,North_depth
2025-08-27 18:00:00,0.5358,Kamand_depth,North_depth
2025-08-27 19:00:00,0.5371,Kamand_depth,North_depth
2025-08-27 20:00:00,0.5372,Kamand_depth,North_depth
2025-08-27 21:00:00,0.5385,Kamand_depth,North_depth
2025-08-27 22:00:00,0.5397,Kamand_depth,North_depth
2025-08-27 23:00:00,0.5415,Kamand_depth,North_depth
2025-08-28 00:00:00,0.5429,Kamand_depth,North_depth
2025-08-28 01:00:00,0.5448,Kamand_depth,North_depth
2025-08-28 02:00:00,0.5343,Kamand_depth,North_depth
2025-08-28 03:00:00,0.4839,Kamand_depth,North_depth
2025-08-28 04:00:00,0.4653,Kamand_depth,North_depth
2025-08-28 05:00:00,0.4578,Kamand_depth,North_depth
2025-08-28 06:00:00,0.4543,Kamand_depth,North_depth
2025-08-28 07:00:00,0.4514,Kamand_depth,North_depth
2025-08-28 08:00:00,0.4482,Kamand_depth,North_depth
2025-08-28 09:00:00,0.4445,Kamand_depth,North_depth
2025-08-28 10:00:00,0.4434,Kamand_depth,North_depth
2025-08-28 11:00:00,0.4414,Kamand_depth,North_depth
2025-08-28 12:00:00,0.4395,Kamand_depth,North_depth
2025-08-28 13:00:00,0.438,Kamand_depth,North_depth
2025-08-28 14:00:00,0.4377,Kamand_depth,North_depth
2025-08-28 15:00:00,0.4381,Kamand_depth,North_depth
2025-08-28 16:00:00,0.4352,Kamand_depth,North_depth
2025-08-28 17:00:00,0.4345,Kamand_depth,North_depth
2025-08-28 18:00:00,0.433,Kamand_depth,North_depth
2025-08-28 19:00:00,0.4326,Kamand_depth,North_depth
2025-08-28 20:00:00,0.4331,Kamand_depth,North_depth
2025-08-28 21:00:00,0.4332,Kamand_depth,North_depth
2025-08-28 22:00:00,0.4351,Kamand_depth,North_depth
2025-08-28 23:00:00,0.4346,Kamand_depth,North_depth
2025-08-29 00:00:00,0.4234,Kamand_depth,North_depth
2025-08-29 01:00:00,0.3648,Kamand_depth,North_depth
2025-08-29 02:00:00,0.3129,Kamand_depth,North_depth
2025-08-29 03:00:00,0.2893,Kamand_depth,North_depth
2025-08-29 04:00:00,0.2676,Kamand_depth,North_depth
2025-08-29 06:00:00,0.2485,Kamand_depth,North_depth
2025-08-29 07:00:00,0.2371,Kamand_depth,North_depth
2025-08-29 08:00:00,0.2289,Kamand_depth,North_depth
2025-08-29 09:00:00,0.2222,Kamand_depth,North_depth
2025-08-29 10:00:00,0.2169,Kamand_depth,North_depth
2025-08-29 11:00:00,0.2113,Kamand_depth,North_depth
2025-08-29 12:00:00,0.2065,Kamand_depth,North_depth
2025-08-29 13:00:00,0.1977,Kamand_depth,North_depth
2025-08-29 14:00:00,0.1906,Kamand_depth,North_depth
2025-08-29 15:00:00,0.1846,Kamand_depth,North_depth
2025-08-29 16:00:00,0.1749,Kamand_depth,North_depth
2025-08-29 17:00:00,0.1677,Kamand_depth,North_depth
2025-08-29 18:00:00,0.1611,Kamand_depth,North_depth
2025-08-29 19:00:00,0.1526,Kamand_depth,North_depth
2025-08-29 20:00:00,0.1434,Kamand_depth,North_depth
2025-08-29 21:00:00,0.1275,Kamand_depth,North_depth
2025-08-29 22:00:00,0.0971,Kamand_depth,North_depth
2025-08-29 23:00:00,0.0829,Kamand_depth,North_depth
2025-08-30 00:00:00,0.0741,Kamand_depth,North_depth
2025-08-30 01:00:00,0.0672,Kamand_depth,North_depth
2025-08-30 02:00:00,0.058,Kamand_depth,North_depth
2025-08-30 03:00:00,0.0501,Kamand_depth,North_depth
2025-08-30 04:00:00,0.0432,Kamand_depth,North_depth
2025-08-30 05:00:00,0.0362,Kamand_depth,North_depth
2025-08-30 06:00:00,0.0312,Kamand_depth,North_depth
2025-08-30 07:00:00,0.0265,Kamand_depth,North_depth
2025-08-30 08:00:00,0.0217,Kamand_depth,North_depth
2025-08-30 09:00:00,0.0186,Kamand_depth,North_depth
2025-08-30 10:00:00,0.0159,Kamand_depth,North_depth
2025-08-30 11:00:00,0.0165,Kamand_depth,North_depth
2025-08-30 12:00:00,0.016,Kamand_depth,North_depth
2025-08-31 03:00:00,-0.0046,Kamand_depth,North_depth
2025-08-31 04:00:00,0.0082,Kamand_depth,North_depth
2025-08-31 05:00:00,0.0213,Kamand_depth,North_depth
2025-08-31 06:00:00,0.0339,Kamand_depth,North_depth
2025-08-31 07:00:00,0.0447,Kamand_depth,North_depth
2025-08-31 08:00:00,0.0539,Kamand_depth,North_depth
2025-08-31 09:00:00,0.0628,Kamand_depth,North_depth
2025-08-31 10:00:00,0.0727,Kamand_depth,North_depth
2025-08-31 11:00:00,0.0812,Kamand_depth,North_depth
2025-08-31 12:00:00,0.089,Kamand_depth,North_depth
2025-08-31 13:00:00,0.0859,Kamand_depth,North_depth
2025-08-31 14:00:00,0.0844,Kamand_depth,North_depth
2025-08-31 15:00:00,0.0818,Kamand_depth,North_depth
2025-08-31 16:00:00,0.0783,Kamand_depth,North_depth
2025-08-31 17:00:00,0.0978,Kamand_depth,North_depth
2025-09-01 01:00:00,0.1148,Kamand_depth,North_depth
2025-09-01 02:00:00,0.123,Kamand_depth,North_depth
2025-09-01 03:00:00,0.1316,Kamand_depth,North_depth
2025-09-01 04:00:00,0.1399,Kamand_depth,North_depth
2025-09-01 05:00:00,0.1477,Kamand_depth,North_depth
2025-09-01 06:00:00,0.1549,Kamand_depth,North_depth
2025-09-02 14:00:00,0.0569,Kamand_depth,North_depth
2025-09-02 15:00:00,0.0465,Kamand_depth,North_depth
2025-09-02 16:00:00,0.0413,Kamand_depth,North_depth
2025-09-02 17:00:00,0.0443,Kamand_depth,North_depth
2025-09-02 18:00:00,0.0401,Kamand_depth,North_depth
2025-09-02 19:00:00,0.0295,Kamand_depth,North_depth
2025-09-02 20:00:00,0.028,Kamand_depth,North_depth
2025-09-02 21:00:00,0.0208,Kamand_depth,North_depth
2025-09-02 22:00:00,0.0202,Kamand_depth,North_depth
2025-09-02 23:00:00,0.0214,Kamand_depth,North_depth
2025-09-03 00:00:00,0.0179,Kamand_depth,North_depth
2025-09-03 01:00:00,0.0145,Kamand_depth,North_depth
2025-09-03 02:00:00,0.0055,Kamand_depth,North_depth
2025-09-03 03:00:00,0.0005,Kamand_depth,North_depth
2025-09-03 04:00:00,-0.0047,Kamand_depth,North_depth
2025-09-03 05:00:00,-0.0103,Kamand_depth,North_depth
2025-09-03 06:00:00,-0.0126,Kamand_depth,North_depth
2025-09-03 07:00:00,-0.0176,Kamand_depth,North_depth
2025-09-03 08:00:00,-0.0222,Kamand_depth,North_depth
2025-09-03 09:00:00,-0.0276,Kamand_depth,North_depth
2025-09-03 10:00:00,-0.0306,Kamand_depth,North_depth
2025-09-03 11:00:00,-0.0359,Kamand_depth,North_depth
2025-09-03 12:00:00,-0.0409,Kamand_depth,North_depth
2025-09-03 17:00:00,-0.046,Kamand_depth,North_depth
2025-09-03 18:00:00,-0.0495,Kamand_depth,North_depth
2025-09-03 19:00:00,-0.0536,Kamand_depth,North_depth
2025-09-03 20:00:00,-0.0559,Kamand_depth,North_depth
2025-09-03 21:00:00,-0.059,Kamand_depth,North_depth
2025-09-03 22:00:00,-0.0618,Kamand_depth,North_depth
2025-09-03 23:00:00,-0.0651,Kamand_depth,North_depth
2025-09-04 00:00:00,-0.0682,Kamand_depth,North_depth
2025-09-04 01:00:00,-0.0706,Kamand_depth,North_depth
2025-09-04 02:00:00,-0.0707,Kamand_depth,North_depth
2025-09-04 03:00:00,-0.0727,Kamand_depth,North_depth
2025-09-04 04:00:00,-0.0742,Kamand_depth,North_depth
2025-09-04 05:00:00,-0.0749,Kamand_depth,North_depth
2025-09-04 06:00:00,-0.075,Kamand_depth,North_depth
2025-09-04 07:00:00,-0.0755,Kamand_depth,North_depth
2025-09-04 08:00:00,-0.0754,Kamand_depth,North_depth
2025-09-04 09:00:00,-0.0751,Kamand_depth,North_depth
2025-09-04 10:00:00,-0.0756,Kamand_depth,North_depth
2025-09-04 11:00:00,-0.0769,Kamand_depth,North_depth
2025-09-04 12:00:00,-0.0785,Kamand_depth,North_depth
2025-09-04 13:00:00,-0.0794,Kamand_depth,North_depth
2025-09-04 14:00:00,-0.0804,Kamand_depth,North_depth
2025-09-04 15:00:00,-0.0831,Kamand_depth,North_depth
2025-09-04 16:00:00,-0.0825,Kamand_depth,North_depth
2025-09-04 17:00:00,-0.0841,Kamand_depth,North_depth
2025-09-04 18:00:00,-0.0849,Kamand_depth,North_depth
2025-09-05 00:00:00,-0.0844,Kamand_depth,North_depth
2025-09-05 01:00:00,-0.0633,Kamand_depth,North_depth
2025-09-05 02:00:00,-0.0351,Kamand_depth,North_depth
2025-09-05 03:00:00,-0.0146,Kamand_depth,North_depth
2025-09-05 04:00:00,0.007,Kamand_depth,North_depth
2025-09-05 05:00:00,0.0076,Kamand_depth,North_depth
2025-09-05 06:00:00,0.0289,Kamand_depth,North_depth
2025-09-05 07:00:00,0.0447,Kamand_depth,North_depth
2025-09-05 08:00:00,0.0588,Kamand_depth,North_depth
2025-09-05 09:00:00,0.0717,Kamand_depth,North_depth
2025-09-05 10:00:00,0.0825,Kamand_depth,North_depth
2025-09-05 11:00:00,0.0973,Kamand_depth,North_depth
2025-09-05 12:00:00,0.1116,Kamand_depth,North_depth
2025-09-06 00:00:00,0.6056,Kamand_depth,North_depth
2025-09-06 01:00:00,0.64,Kamand_depth,North_depth
2025-09-06 02:00:00,0.6861,Kamand_depth,North_depth
2025-09-06 03:00:00,0.7334,Kamand_depth,North_depth
2025-09-06 04:00:00,0.7625,Kamand_depth,North_depth
2025-09-06 05:00:00,0.7895,Kamand_depth,North_depth
2025-09-06 06:00:00,0.8066,Kamand_depth,North_depth
2025-09-06 07:00:00,0.8222,Kamand_depth,North_depth
2025-09-06 08:00:00,0.8434,Kamand_depth,North_depth
2025-09-06 09:00:00,0.8549,Kamand_depth,North_depth
2025-09-06 10:00:00,0.86,Kamand_depth,North_depth
2025-09-06 11:00:00,0.8614,Kamand_depth,North_depth
2025-09-07 00:00:00,0.859,Kamand_depth,North_depth
2025-09-07 01:00:00,0.8553,Kamand_depth,North_depth
2025-09-07 02:00:00,0.8524,Kamand_depth,North_depth
2025-09-07 13:00:00,0.8596,Kamand_depth,North_depth
2025-09-07 14:00:00,0.8606,Kamand_depth,North_depth
2025-09-07 15:00:00,0.8625,Kamand_depth,North_depth
2025-09-07 16:00:00,0.8642,Kamand_depth,North_depth
2025-09-07 17:00:00,0.8681,Kamand_depth,North_depth
2025-09-07 18:00:00,0.87,Kamand_depth,North_depth
2025-09-07 19:00:00,0.8725,Kamand_depth,North_depth
2025-09-07 20:00:00,0.875,Kamand_depth,North_depth
2025-09-07 21:00:00,0.8772,Kamand_depth,North_depth
2025-09-07 22:00:00,0.8794,Kamand_depth,North_depth
2025-09-07 23:00:00,0.8813,Kamand_depth,North_depth
2025-09-08 00:00:00,0.8831,Kamand_depth,North_depth
2025-09-08 01:00:00,0.8851,Kamand_depth,North_depth
2025-09-08 02:00:00,0.8875,Kamand_depth,North_depth
2025-09-08 03:00:00,0.889,Kamand_depth,North_depth
2025-09-08 04:00:00,0.8917,Kamand_depth,North_depth
2025-09-08 05:00:00,0.8934,Kamand_depth,North_depth
2025-09-08 06:00:00,0.8954,Kamand_depth,North_depth
2025-09-08 07:00:00,0.8971,Kamand_depth,North_depth
2025-09-08 08:00:00,0.8989,Kamand_depth,North_depth
2025-09-08 09:00:00,0.9005,Kamand_depth,North_depth
2025-09-08 10:00:00,0.9019,Kamand_depth,North_depth
2025-09-08 11:00:00,0.9032,Kamand_depth,North_depth
2025-09-08 12:00:00,0.9046,Kamand_depth,North_depth
2025-09-08 13:00:00,0.9058,Kamand_depth,North_depth
2025-09-08 14:00:00,0.9074,Kamand_depth,North_depth
2025-09-08 18:00:00,0.9086,Kamand_depth,North_depth
2025-09-08 19:00:00,0.9094,Kamand_depth,North_depth
2025-09-08 20:00:00,0.9095,Kamand_depth,North_depth
2025-09-08 21:00:00,0.9102,Kamand_depth,North_depth
2025-09-08 22:00:00,0.9108,Kamand_depth,North_depth
2025-09-08 23:00:00,0.9116,Kamand_depth,North_depth
2025-09-09 00:00:00,0.9126,Kamand_depth,North_depth
2025-09-09 01:00:00,0.913,Kamand_depth,North_depth
2025-09-09 02:00:00,0.9141,Kamand_depth,North_depth
2025-09-09 03:00:00,0.9149,Kamand_depth,North_depth
2025-09-09 04:00:00,0.9158,Kamand_depth,North_depth
2025-09-09 05:00:00,0.9168,Kamand_depth,North_depth
2025-09-09 06:00:00,0.9178,Kamand_depth,North_depth
2025-09-09 07:00:00,0.9186,Kamand_depth,North_depth
2025-09-09 08:00:00,0.9194,Kamand_depth,North_depth
2025-09-09 09:00:00,0.92,Kamand_depth,North_depth
2025-09-09 10:00:00,0.9209,Kamand_depth,North_depth
2025-09-09 11:00:00,0.9217,Kamand_depth,North_depth
2025-09-09 12:00:00,0.9222,Kamand_depth,North_depth
2025-09-09 13:00:00,0.9226,Kamand_depth,North_depth
2025-09-09 14:00:00,0.9261,Kamand_depth,North_depth
2025-09-09 15:00:00,0.9273,Kamand_depth,North_depth
2025-09-09 16:00:00,0.9287,Kamand_depth,North_depth
2025-09-09 17:00:00,0.9273,Kamand_depth,North_depth
2025-09-09 18:00:00,0.9288,Kamand_depth,North_depth
2025-09-09 19:00:00,0.9349,Kamand_depth,North_depth
2025-09-09 20:00:00,0.9362,Kamand_depth,North_depth
2025-09-09 21:00:00,0.9393,Kamand_depth,North_depth
2025-09-09 22:00:00,0.9405,Kamand_depth,North_depth
2025-09-09 23:00:00,0.9393,Kamand_depth,North_depth
2025-09-10 00:00:00,0.94,Kamand_depth,North_depth
2025-09-10 01:00:00,0.9433,Kamand_depth,North_depth
2025-09-10 02:00:00,0.9482,Kamand_depth,North_depth
2025-09-10 03:00:00,0.9496,Kamand_depth,North_depth
2025-09-10 04:00:00,0.9502,Kamand_depth,North_depth
2025-09-10 05:00:00,0.9507,Kamand_depth,North_depth
2025-09-10 06:00:00,0.95,Kamand_depth,North_depth
2025-09-10 07:00:00,0.9515,Kamand_depth,North_depth
2025-09-10 08:00:00,0.9525,Kamand_depth,North_depth
2025-09-10 09:00:00,0.9543,Kamand_depth,North_depth
2025-09-10 10:00:00,0.955,Kamand_depth,North_depth
2025-09-10 11:00:00,0.9603,Kamand_depth,North_depth
2025-09-10 12:00:00,0.9674,Kamand_depth,North_depth
2025-09-10 13:00:00,0.9676,Kamand_depth,North_depth
2025-09-10 14:00:00,0.9679,Kamand_depth,North_depth
2025-09-10 15:00:00,0.9679,Kamand_depth,North_depth
2025-09-10 16:00:00,0.9683,Kamand_depth,North_depth
2025-09-10 17:00:00,0.9714,Kamand_depth,North_depth
2025-09-11 01:00:00,0.9485,Kamand_depth,North_depth
2025-09-11 02:00:00,0.9412,Kamand_depth,North_depth
2025-09-11 03:00:00,0.9391,Kamand_depth,North_depth
2025-09-11 04:00:00,0.9383,Kamand_depth,North_depth
2025-09-11 05:00:00,0.937,Kamand_depth,North_depth
2025-09-11 06:00:00,0.9367,Kamand_depth,North_depth
2025-09-11 07:00:00,0.9354,Kamand_depth,North_depth
2025-09-11 08:00:00,0.9338,Kamand_depth,North_depth
2025-09-11 09:00:00,0.9321,Kamand_depth,North_depth
2025-09-11 10:00:00,0.9308,Kamand_depth,North_depth
2025-09-11 11:00:00,0.9283,Kamand_depth,North_depth
2025-09-11 12:00:00,0.9256,Kamand_depth,North_depth
2025-09-11 13:00:00,0.9216,Kamand_depth,North_depth
2025-09-11 14:00:00,0.9157,Kamand_depth,North_depth
2025-09-11 15:00:00,0.9106,Kamand_depth,North_depth
2025-09-11 16:00:00,0.902,Kamand_depth,North_depth
2025-09-11 17:00:00,0.8935,Kamand_depth,North_depth
2025-09-11 18:00:00,0.8829,Kamand_depth,North_depth
2025-09-11 19:00:00,0.884,Kamand_depth,North_depth
2025-09-11 20:00:00,0.8848,Kamand_depth,North_depth
2025-09-12 00:00:00,0.8822,Kamand_depth,North_depth
2025-07-04 11:00:00,-1.0,Kamand_velocity,North_depth
2025-07-04 12:00:00,-0.883,Kamand_velocity,North_depth
2025-07-04 13:00:00,-0.8846,Kamand_velocity,North_depth
2025-07-04 14:00:00,-0.5175,Kamand_velocity,North_depth
2025-07-04 15:00:00,-0.567,Kamand_velocity,North_depth
2025-07-04 16:00:00,-0.5828,Kamand_velocity,North_depth
2025-07-04 17:00:00,-0.5555,Kamand_velocity,North_depth
2025-07-04 18:00:00,-0.5601,Kamand_velocity,North_depth
2025-07-04 19:00:00,-0.5568,Kamand_velocity,North_depth
2025-07-04 20:00:00,-0.5209,Kamand_velocity,North_depth
2025-07-04 21:00:00,-0.4901,Kamand_velocity,North_depth
2025-07-04 22:00:00,-0.4161,Kamand_velocity,North_depth
2025-07-04 23:00:00,-0.4013,Kamand_velocity,North_depth
2025-07-05 00:00:00,-0.3774,Kamand_velocity,North_depth
2025-07-05 01:00:00,-0.3813,Kamand_velocity,North_depth
2025-07-05 02:00:00,-0.3763,Kamand_velocity,North_depth
2025-07-05 03:00:00,-0.2849,Kamand_velocity,North_depth
2025-07-05 04:00:00,-0.1494,Kamand_velocity,North_depth
2025-07-05 05:00:00,-0.1513,Kamand_velocity,North_depth
2025-07-05 06:00:00,-0.1811,Kamand_velocity,North_depth
2025-07-05 07:00:00,-0.1816,Kamand_velocity,North_depth
2025-07-05 08:00:00,-0.178,Kamand_velocity,North_depth
2025-07-05 09:00:00,-0.1888,Kamand_velocity,North_depth
2025-07-05 10:00:00,-0.1803,Kamand_velocity,North_depth
2025-07-05 11:00:00,-0.1847,Kamand_velocity,North_depth
2025-07-05 12:00:00,-0.1852,Kamand_velocity,North_depth
2025-07-05 13:00:00,-0.1869,Kamand_velocity,North_depth
2025-07-05 14:00:00,-0.1874,Kamand_velocity,North_depth
2025-07-05 15:00:00,-0.1812,Kamand_velocity,North_depth
2025-07-05 16:00:00,0.1722,Kamand_velocity,North_depth
2025-07-05 17:00:00,0.1779,Kamand_velocity,North_depth
2025-07-05 18:00:00,0.1754,Kamand_velocity,North_depth
2025-07-05 19:00:00,0.1857,Kamand_velocity,North_depth
2025-07-05 20:00:00,0.2236,Kamand_velocity,North_depth
2025-07-05 21:00:00,0.2505,Kamand_velocity,North_depth
2025-07-06 07:00:00,0.2515,Kamand_velocity,North_depth
2025-07-06 08:00:00,0.1641,Kamand_velocity,North_depth
2025-07-06 09:00:00,0.0893,Kamand_velocity,North_depth
2025-07-06 10:00:00,0.055,Kamand_velocity,North_depth
